source,company,position_id,parent_position_id,job_requirement_id,position_intention_id,position_intention_name,position_name,position_url,position_req_code,batch_id,batch_name,category_name,family_code,family_name,data_source,work_locations,interview_locations,departments,circles,circle_codes,channels,feature_tags,publish_time,modify_time,graduation_from,graduation_to,requirement,description
meituan,Meituan,3957697178,,,,,存储平台项目实习生,https://zhaopin.meituan.com/web/position/detail?jobUnionId=3957697178,,,Meituan Campus Internship,技术类,,,,上海市,,核心本地商业-基础研发平台,,,,,1772764825000,,,,"1. 深度参与存储平台与AI结合的前沿项目，积累跨领域经验。  
2. 与资深工程师协作，学习AI在存储平台中的实际落地方法。  
3. 弹性工作制，注重实习生技术成长与创新能力培养。  
4. 接触大规模存储系统的智能运维实践，拓展技术视野。","1. 参与存储平台项目模块的设计、开发和维护，探索AI在存储平台中的应用场景。  
2. 协助完成存储平台的性能优化、稳定性提升及智能运维相关任务。  
3. 参与存储系统的可观测性建设，包括日志分析、监控告警和AI驱动的异常检测。  
4. 配合团队完成存储生态产品的开发，并研究AI与存储平台结合的落地实践。  
5. 参与技术调研，输出AI在存储平台领域的前沿技术分析报告。"
meituan,Meituan,4217632181,,,,,无人机-算法评价体系实习生,https://zhaopin.meituan.com/web/position/detail?jobUnionId=4217632181,,,Meituan Campus Internship,技术类,,,,北京市,,无人机业务部,,,,,1772698070000,,,,"1. 参与前沿无人机技术研发，积累算法评估实战经验  
2. 全栈开发，0-1建设，全面提升能力","1. 建设无人机算法评价体系，构建高质量、高覆盖、大规模的评测数据集，制定有效的量化评估指标，稳定提升算法质量
2. 构建研发闭环平台，包括数据管理、分布式计算、指标看板、可视化分析等，持续提升算法迭代效率"
meituan,Meituan,4214797484,,,,,数据科学实习生,https://zhaopin.meituan.com/web/position/detail?jobUnionId=4214797484,,,Meituan Campus Internship,技术类,,,,北京市,,核心本地商业-点评事业部,,,,,1772622097000,,,,"1、项目经历加持：足够宽的业务跨度，研究涉及内容推荐和搜索生态的方方面面；
2、自身综合能力的高速提升：可直接与互联网行业经验丰富的产品大神、算法牛人，成长曲线陡峭；
3、良好的团队氛围：与来自海内外名校的小伙伴共同学习成长。","1.通过数据分析支持推荐搜索等业务，通过实验设计、机器学习方法、专题分析等方式解决推荐和搜索场景中的实际问题，推动产品策略不断优化。
2. 应用前沿统计推断技术，不断促进平台在线实验的科学性和先进性。
3. 负责业务核心指标的监控、分析和异动归因。"
meituan,Meituan,4182692159,,,,,推荐系统研发实习生,https://zhaopin.meituan.com/web/position/detail?jobUnionId=4182692159,,,Meituan Campus Internship,技术类,,,,北京市,,核心本地商业-点评事业部,,,,,1772622096000,,,,"1. 点评技术部负责点评App相关业务的研发工作，为用户提供优质的服务，同时致力于用技术手段为点评APP的用户提供业界一流水准的用户体验；
2. 搜索和推荐方向是典型的高并发、高性能、高可用领域，既充满挑战也提供广阔的成长空间，可以参与到搜推引擎以及大规模机器学习领域的应用与实践。","1. 深入参与推荐和搜索系统的高性能在线引擎开发；
2. 通过架构优化以及工具能力建设，提升工程、算法、产品的迭代效率；
3. 理解业务与产品、算法合作推动产品探索和前沿算法落地；"
meituan,Meituan,4234015504,,,,,服务零售-用增后端开发实习生,https://zhaopin.meituan.com/web/position/detail?jobUnionId=4234015504,,,Meituan Campus Internship,技术类,,,,上海市,,核心本地商业-业务研发平台,,,,,1772608555000,,,,"1、能够接触核心业务和技术系统，有较大的技术挑战，能够积累丰富的互联网大厂技术经验。
2、资深技术导师全程指导。
3、团队技术范围浓厚。","1、负责休闲娱乐、丽人医美等业务项目的需求分析、设计、编码和测试工作。
2、编写技术文档，包括设计文档、用户手册、技术总结等。
3、参与系统的设计和优化，保证系统稳定。"
meituan,Meituan,4232787041,,,,,Java后端开发实习工程师-智能工具方向,https://zhaopin.meituan.com/web/position/detail?jobUnionId=4232787041,,,Meituan Campus Internship,技术类,,,,上海市 | 北京市,,核心本地商业-业务研发平台,,,,,1772592019000,,,,"1.业务覆盖休娱、丽人、医美、生活服务等188个行业，可以让你对O2O行业有更深入的了解。
2.前沿科技领域，能够深入参与AI应用的建设。
3.能熟悉核心业务的发展过程，迭代认知，沉淀方法。
4.能和多个业务团队技术大牛一起讨论、学习，共同进步。","1.专注于销售工作AI升级，建设销售全流程的智能化能力。
2.参与CRM平台化建设，构建面向服务零售行业的数字化、智能化SaaS + PaaS平台。
3.参与系统的高可用建设，做好系统日常运维，确保系统稳定。"
meituan,Meituan,3869162903,,,,,大模应用平台研发项目实习生,https://zhaopin.meituan.com/web/position/detail?jobUnionId=3869162903,,,Meituan Campus Internship,技术类,,,,北京市 | 上海市,,核心本地商业-基础研发平台,,,,,1772591909000,,,,"1. 通过对大模型、交互技术的理解和应用，参与到为办公、客服、销售、营销等全场景提供平台化的智能化解决方案。

2. 通过对AGI等前沿技术的学习和了解，参与探索大模型应用的新范式。","1. 参与大模型平台知识库、工具库、MCP服务等基础能力组件的设计和研发；

2. 参与大模型应用平台Agent、Workflow架构设计，以支持复杂的业务场景和不断增长的服务需求；

3. 参与大模型应用平台的性能优化、架构优化，设计并开发具有高可用性、可伸缩性和易维护性的系统；

4. 与前端研发、算法研发和产品团队紧密合作，构建优秀的用户体验和功能。"
meituan,Meituan,4230614127,,,,,服务零售商品-2026后端开发项目实习生,https://zhaopin.meituan.com/web/position/detail?jobUnionId=4230614127,,,Meituan Campus Internship,技术类,,,,上海市,,核心本地商业-业务研发平台,,,,,1772522137000,,,,"1.团队氛围好，老司机经验丰富，可持续成长。
2.岗位负责电商平台的核心方向，业务复杂和技术挑战大，重要程度高。此外，也有丰富的AI应用场景。
3.业务高速成长，工作中需对接服务零售3个BU，100+行业。","1.支持服务零售业务范围内的泛交易相关需求，协同上下游达成业务或技术目标。
2.主导或参与中小型项目的方案调研、设计、开发及后续运营，确保系统可扩展、能力沉淀以及架构演进。
3.参与核心系统的高可用建设，识别风险并解决当前存在的问题，持续提升系统效率与质量。
4.参与团队技术文化建设，输出实践经验。"
meituan,Meituan,3105772348,,,,,数据科学日常实习生,https://zhaopin.meituan.com/web/position/detail?jobUnionId=3105772348,,,Meituan Campus Internship,技术类,,,,北京市,,核心本地商业-业务研发平台,,,,,1772178251000,,,,"1. 即时配送作为新兴行业，各个研究方向无论在学术界还是工业界都属于较新课题，具备较大的开创性和创新性，问题难度高，技术挑战大，非常适合人才发挥个人优势。
2. 本岗位通过数据创造业务价值，能够带来较大的工作成就感。同时能深度参与履约配送业务及业务场景落地探索，有机会接触各类数据科学工作，满足个人成长的各种诉求。
3. 团队氛围好，有很好的培养新同学的经验和机制","1. 参与前沿实验方法调研、探索与建设，同时与各业务团队紧密配合，设计与实施科学合理的AB实验或观察性研究；
2. 厘清关键业务问题并转化为数据科学问题，运用因果推断、机器学习、统计建模等技术提出有效的解决方案或策略；
3. 深入业务搭建科学指标体系，针对宏微观问题开展探索性数据分析与专项洞察，准确定位问题根因与发掘潜在改进机会；
4. 调研与探索大模型与数据科学结合的 Data Science Agent 等前沿技术，并将其应用于实际业务问题。"
meituan,Meituan,4212026265,,,,,核心本地商业-前端开发实习生-上海,https://zhaopin.meituan.com/web/position/detail?jobUnionId=4212026265,,,Meituan Campus Internship,技术类,,,,上海市,,核心本地商业-业务研发平台,,,,,1772071852000,,,,"1. 到店餐饮核心业务的前端团队，聚焦品牌大客业务领域的B、C端全链路，可以快速提升你的业务理解力和技术赋能业务能力；
2. 大团队中既有行业大会讲师、社区极客，也在持续不断地培养和引导校招新人，有完整的培养体系和广阔的成长空间。
3. 熟悉核心业务的发展过程，迭代认知，沉淀方法。","1.跟随项目负责人参与前端技术方案设计、功能模块开发，细化拆解业务需求并实施；
2.参与产品规划、性能优化、故障排查、解决线上问题；
3.按照项目计划，按时提交高质量代码，完成开发任务；
4.深度学习业务系统，维护和优化服务性能，保障可用性。"
meituan,Meituan,4211694600,,,,,后端开发实习生（行业合作平台-成都）,https://zhaopin.meituan.com/web/position/detail?jobUnionId=4211694600,,,Meituan Campus Internship,技术类,,,,成都市,,核心本地商业-业务研发平台,,,,,1771999532000,,,,"1、有机会深度参与行业合作领域高并发项目开发实践，接受大流量、复杂互联网技术项目的挑战。
2、业务处于高速发展期，可以跟随业务快速提升个人能力，和业务共同成长。
3、实习期表现优秀，在校招窗口期可以优先被推荐至校招流程。","1、参与到店行业合作平台各个方向的业务平台和运维工具的开发测试。
2、协助完成系统的设计和优化，保证系统的稳定性、可用性和扩展性。
3、参与项目需求分析，进行系统设计，编写技术文档。
4、协助处理线上问题，进行问题定位和问题修复。
5、参与代码评审，保证代码质量。"
meituan,Meituan,507746100,,,,,前端开发实习生,https://zhaopin.meituan.com/web/position/detail?jobUnionId=507746100,,,Meituan Campus Internship,技术类,,,,北京市,,核心本地商业-基础研发平台,,,,,1771300805000,,,,"我们致力于建设沉淀前端领域的数据高阶可视化服务以及分析服务，包括但不限于复杂多维图标可视化、3D 可视化等，以提升数据业务前端团队开发效率；
1.项目实习生前端招聘，提供实践机会，快速成长；
2.在北京市工作，与优秀的前端团队共同学习和进步；
3.薪资福利待遇优厚，有晋升机会，为职业发展打下基础。","1.协助前端团队完成项目开发和维护工作，学习并实践前端开发技术；
2.参与项目需求分析、设计讨论和编码实现，提升前端开发能力；
3.负责前端页面的布局搭建、优化和调试，保证项目的用户体验；
4.配合团队完成日常前端任务，积极参与团队内部的技术分享和学习。"
meituan,Meituan,4168181853,,,,,大模型应用开发实习生,https://zhaopin.meituan.com/web/position/detail?jobUnionId=4168181853,,,Meituan Campus Internship,技术类,,,,北京市,,核心本地商业-基础研发平台,,,,,1770966029000,,,,接触前沿大模型应用开发并落地、技术氛围浓厚,"1. 负责大数据领域（SQL/ETL方向）Agent的设计、开发与优化；
2. 负责多 Agent流程的设计及落地；
3. 使用Python或Java进行大模型应用开发，推动相关业务落地；
4. 基于LangGraph、AutoGen、CrewAI等主流大模型开发框架进行项目开发与集成；
5. 跟进大模型应用评测，持续优化模型效果与性能；"
meituan,Meituan,4171131125,,,,,美食AI移动端开发实习生岗,https://zhaopin.meituan.com/web/position/detail?jobUnionId=4171131125,,,Meituan Campus Internship,技术类,,,,上海市,,核心本地商业-点评事业部,,,,,1770807782000,,,,"1. 大众点评核心业务，用户量大，可积累丰富的开发经验;
2. 公司提供良好的学习和成长平台，能够不断提升自身的技术能力和职业发展空间。","1. 负责大众点评App美食AI业务的移动端开发工作，覆盖iOS、Android、鸿蒙三端，保障新功能的持续迭代和高质量交付；
2. 负责业务模块的需求分析、技术方案设计以及业务功能实现；
3. 参与移动端技术难题的攻关，不断优化架构设计和性能表现，提升用户体验。"
meituan,Meituan,3163231213,,,,,搜索后端开发工程师,https://zhaopin.meituan.com/web/position/detail?jobUnionId=3163231213,,,Meituan Campus Internship,技术类,,,,北京市,,核心本地商业-业务研发平台,,,,,1770705513000,,,,"1. 参与核心搜索业务，技术挑战大，成长空间广阔。  
2. 团队技术氛围浓厚，鼓励技术创新与知识分享。  
3. 工作地点位于北京，办公环境优良，福利待遇完善。","1. 负责搜索后端系统的设计与开发，保障系统高性能、高可用和可扩展性。  
2. 参与搜索算法工程化实现，优化检索效率与结果相关性。  
3. 与产品、算法团队协作，理解业务需求并转化为技术方案。  
4. 持续优化系统架构，提升服务稳定性与响应速度。"
meituan,Meituan,3853058770,,,,,JAVA开发工程师（实习）,https://zhaopin.meituan.com/web/position/detail?jobUnionId=3853058770,,,Meituan Campus Internship,技术类,,,,上海市,,核心本地商业-点评事业部,,,,,1770634888000,,,,"1.可以了解公司核心业务系统的架构设计和大促保障，具有挑战性和发展空间；
2.团队氛围良好，技术氛围浓厚，可以接触到热门的技术；
3.公司提供良好的晋升机制和培训体系，有广阔的职业发展空间。","1. 负责技术风险相关平台型产品的架构和开发，包括并不限于应急、变更、风险治理、智能定位等领域。
2. 负责秒杀等高并发场景的技术保障。
3. 负责专项领域的的AI工程落地和能力沉淀，构建大模型为核心的
Agent智能体，打造技术风险领域大模型服务能力。"
meituan,Meituan,4167596696,,,,,大模型评测实习生,https://zhaopin.meituan.com/web/position/detail?jobUnionId=4167596696,,,Meituan Campus Internship,技术类,,,,北京市,,核心本地商业-基础研发平台,,,,,1770363821000,,,,"1. 深入接触前沿大模型技术，积累AI评测实战经验。  
2. 与资深算法工程师紧密合作，快速提升技术视野与专业能力。","1. 参与大模型评测体系的设计与优化，协助制定评测指标和测试方案。  
2. 执行大模型在多个任务场景下的评测，并收集并分析评测数据，输出结构化报告，为模型优化提供数据支持。  
3. 协助搭建和维护评测工具链，提升评测效率与自动化水平。"
meituan,Meituan,4131074127,,,,,数据科学及开发项目实习,https://zhaopin.meituan.com/web/position/detail?jobUnionId=4131074127,,,Meituan Campus Internship,技术类,,,,北京市,,核心本地商业-基础研发平台,,,,,1770098489000,,,,"1. 接触真实业务场景下的数据科学项目，积累实战经验。  
2. 由资深数据科学家和工程师指导，快速提升技术能力。  
3. 团队氛围开放，鼓励创新与技术分享。","1.与各业务及产研团队深入合作，理解各方对数据的使用诉求，结合数仓建设规范进行履约数据内容建设
2.基于数据及业务场景理解，设计合理的数据呈现形式便于业务进行日常分析运营提效，提升业务用数体验，助力业务发展
3.通过数据洞察与挖掘，在相关方向内给业务提供发现问题和解决问题的能力支持，助力各类运营策略迭代"
meituan,Meituan,3699512800,,,,,【实习】数据研发工程师（点评 ）,https://zhaopin.meituan.com/web/position/detail?jobUnionId=3699512800,,,Meituan Campus Internship,技术类,,,,上海市,,核心本地商业-点评事业部,,,,,1770030087000,,,,"1、团队氛围好，同事关系融洽；
2、有大量成熟的数据技术方案学习；
3、有海量数据的实时、离线开发实践的机会；
4、有建设高效、高价值的数据开发工具的机会。","1、负责大众点评App业务的数据数仓的设计、开发和运维，保障系统的稳定性和进行性能优化；
2、深入业务场景，与业务团队一起构建高效的数据系统，数据驱动业务发展；"
meituan,Meituan,3048216134,,,,,后端开发工程师（实习）,https://zhaopin.meituan.com/web/position/detail?jobUnionId=3048216134,,,Meituan Campus Internship,技术类,,,,上海市,,核心本地商业-业务研发平台,,,,,1769658184000,,,,"1、能够接触核心业务和技术系统，有较大的技术挑战，能够积累丰富的互联网大厂技术经验。
2、资深技术导师全程指导。
3、团队技术范围浓厚。","1、负责消费医疗业务项目的需求分析、设计、编码和测试工作。
2、编写技术文档，包括设计文档、用户手册、技术总结等。
3、参与系统的设计和优化，保证系统稳定。"
meituan,Meituan,4029485660,,,,,软件开发实习生,https://zhaopin.meituan.com/web/position/detail?jobUnionId=4029485660,,,Meituan Campus Internship,技术类,,,,北京市,,软硬件服务-无人车业务部,,,,,1769596554000,,,,从系统的角度全面了解自动驾驶技术体系，能够快速培养自动驾驶系统体系、算法体系、工具链的技术栈；有丰富的业务场景支撑自动驾驶系统落地。,"1. 参与模糊测试引擎调研和开发； 
2. 负责故障归因系统调研和开发；"
meituan,Meituan,4151560464,,,,,后端项目实习生,https://zhaopin.meituan.com/web/position/detail?jobUnionId=4151560464,,,Meituan Campus Internship,技术类,,,,上海市,,核心本地商业-业务研发平台,,,,,1769581820000,,,,"1、能够接触核心业务和技术系统，有较大的技术挑战，能够积累丰富的互联网大厂技术经验。
2、资深技术导师全程指导。
3、团队技术范围浓厚。","1、负责休闲娱乐、丽人医美等业务项目的需求分析、设计、编码和测试工作。
2、编写技术文档，包括设计文档、用户手册、技术总结等。
3、参与系统的设计和优化，保证系统稳定。"
meituan,Meituan,4147389690,,,,,Java后端工程师（景点度假交易方向）-项目实习,https://zhaopin.meituan.com/web/position/detail?jobUnionId=4147389690,,,Meituan Campus Internship,技术类,,,,北京市,,核心本地商业-业务研发平台,,,,,1769424583000,,,,"1、参与千万级用户量级的核心交易系统建设。交易研发将为景点度假26年核心策略持续建设多个重点能力，支持项目的同时能够持续成长、获得成就感。
2、能够了解门票度假业务 C 端导购、交易、营销，B 端商家、商品、结算的业务以及架构全貌，还可接触并参与到店交易结算平台能力建设，进而了解到店业务全貌。
3、团队氛围好，尊重个人想法、鼓励实践，成长空间大。","1. 负责景点度假交易后端系统，支持业务需求迭代以及技术方向架构演进。
2. 参与业务需求评审，协同产品、前端、QA团队完成高质量交付。  
3. 编写技术文档，推动代码规范与最佳实践落地。  
4. 参与团队技术运维，解决日常线上问题，参与团队技术方案讨论、复盘。"
meituan,Meituan,4108849549,,,,,后端开发实习生（数据方向）,https://zhaopin.meituan.com/web/position/detail?jobUnionId=4108849549,,,Meituan Campus Internship,技术类,,,,北京市 | 深圳市,,无人机业务部,,,,,1769411723000,,,,"1. 参与核心数据平台开发，接触海量数据与高性能系统架构。  
2. 与资深工程师协作，获得技术成长与职业指导。  
3. 参与低空经济，了解业界前沿。","1. 参与数据平台后端系统的开发与维护，支持数据采集、存储、计算等核心功能。  
2. 协助设计并实现高效的数据处理流程，优化数据查询与计算性能。  
3. 与数据工程师、算法工程师协作，完成数据模型与接口的开发。  
4. 参与系统监控、日志分析、异常排查等日常运维工作。  
5. 学习并应用前沿大数据技术，提升系统稳定性与扩展性。"
meituan,Meituan,4109273424,,,,,Java开发实习生-北京-交易平台,https://zhaopin.meituan.com/web/position/detail?jobUnionId=4109273424,,,Meituan Campus Internship,技术类,,,,北京市,,核心本地商业-业务研发平台,,,,,1769400572000,,,,"1. 参与高并发、高可用的交易平台开发，技术挑战性强。  
2. 由资深工程师指导，快速提升实战能力。  
3. 提供转正机会，表现优异者可留用。  
4. 弹性工作制，团队氛围开放包容。  
5. 定期技术培训，助力个人成长。","1. 参与交易平台核心模块的Java开发工作。  
2. 协助完成系统功能设计、代码编写和单元测试。  
3. 配合团队进行技术调研和方案落地。  
4. 参与代码审查，确保代码质量和规范。  
5. 协助排查和修复系统运行中的问题。"
meituan,Meituan,4020694238,,,,,BeamRD-Agent应用研发实习工程师,https://zhaopin.meituan.com/web/position/detail?jobUnionId=4020694238,,,Meituan Campus Internship,技术类,,,,北京市,,核心本地商业-美团平台,,,,,1769074397000,,,,深度参与AI Native应用开发，提供从产品技术探索到业务落地的全方位成长路径。,"1.探索研究行业前沿大模型软件应用和硬件产品，分析在本地生活交易Agent中落地的机会点；
2.与整个产研团队紧密合作，探索最优的基于LLM的Agent LUI产品交互体验；
3.用原型驱动产品迭代的方式，依赖VibeCoding、AI提效工具等手段将idea转化为真实可感的产品Demo；
4.在资深工程师的带领下完成App或MultiAgent系统工程的开发工作；"
meituan,Meituan,3954889450,,,,,AI应用基建研发实习生,https://zhaopin.meituan.com/web/position/detail?jobUnionId=3954889450,,,Meituan Campus Internship,技术类,,,,上海市,,核心本地商业-基础研发平台,,,,,1768204676000,,,,"1、能够参与并负责美团AI基建产品的研发，挑战前沿技术。
2、能够接触美团其他技术产品的技术内幕。
3、能够与美团所有的基础研发技术大牛一起交流成长。","1、负责AI应用基建（包括但不限于AI网关、AI Sandbox平台、AI研发框架等）以及AI应用的研发及调研工作。
2、通过AI解决实际场景中的问题，探索可行的落地思路及产品验证。
3、调研前沿好玩的AI产品能力，参与技术讨论和头脑风暴，提出创新想法。"
